Estacion,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,O3,PM10,PM25,BEN,TOL,MXIL,Dir_Aire,Vel,Tmp,HR,PRB,RS,LL
12,43.520957,-5.690707,2/10/2021,10,6,3.400000095,1,8,10,51,11,4,0.100000001,0.200000003,0.300000012,252,4.679999828,10.69999981,77,1006,113,0
12,43.520957,-5.690707,2/10/2021,9,6,3.5,1,10,11,51,13,6,0.100000001,0.300000012,0.200000003,254,4.699999809,9.899999619,80,1005,61,0
12,43.520957,-5.690707,2/10/2021,8,7,3.5,2,14,17,48,26,10,0.100000001,0.200000003,0.300000012,254,4.610000134,9.399999619,82,1003,34,0
12,43.520957,-5.690707,2/10/2021,7,6,3.400000095,3,9,14,52,9,8,0.100000001,0.300000012,0.300000012,256,5.480000019,9.199999809,81,1002,33,0.400000006
12,43.520957,-5.690707,2/10/2021,6,10,3.700000048,1,11,12,47,57,9,0.300000012,0.5,0.699999988,256,4.099999905,9.199999809,82,1000,34,0.200000003
12,43.520957,-5.690707,2/10/2021,5,8,3.5,1,9,9,51,67,10,0.100000001,0.400000006,0.100000001,247,3.140000105,9.300000191,83,999,33,0
12,43.520957,-5.690707,2/10/2021,4,6,3.400000095,1,3,3,56,10,6,0.300000012,0.800000012,1.600000024,255,3.960000038,8.800000191,90,998,34,0
12,43.520957,-5.690707,2/10/2021,3,7,4,1,10,9,44,16,9,0.300000012,1.399999976,3.599999905,267,1.399999976,8.300000191,95,997,36,0
12,43.520957,-5.690707,2/10/2021,2,7,3.700000048,1,9,8,45,21,10,0.300000012,1.5,2.299999952,247,1.309999943,8.800000191,89,997,36,1.600000024
12,43.520957,-5.690707,2/10/2021,1,7,3.599999905,1,9,8,46,14,15,0.400000006,1.600000024,2,246,1.269999981,9.300000191,79,996,34,0.800000012
12,43.520957,-5.690707,2/9/2021,24,6,3.5,1,6,6,54,9,5,0.100000001,0.200000003,0.400000006,137,0.980000019,10.39999962,66,995,35,0
12,43.520957,-5.690707,2/9/2021,23,6,3.400000095,1,3,2,65,6,5,0.200000003,0.400000006,0.800000012,275,3.539999962,11.10000038,61,995,35,0
12,43.520957,-5.690707,2/9/2021,22,6,3.299999952,1,9,9,60,21,7,0.200000003,0.5,1,263,2.720000029,10.89999962,63,995,35,0
12,43.520957,-5.690707,2/9/2021,21,6,3.299999952,1,9,9,61,8,5,0.100000001,0.300000012,0.5,292,4.170000076,10.89999962,63,994,35,0
12,43.520957,-5.690707,2/9/2021,20,6,3.299999952,1,5,5,65,13,6,0.100000001,0.300000012,0.200000003,273,4.949999809,11.60000038,58,994,35,0
12,43.520957,-5.690707,2/9/2021,19,6,3.400000095,1,6,7,59,11,7,0.100000001,0.400000006,0.699999988,275,5.78000021,12.30000019,53,994,35,0
12,43.520957,-5.690707,2/9/2021,18,7,3.5,1,6,6,55,8,5,0.100000001,0.400000006,1.200000048,291,5.849999905,12.69999981,55,993,39,0
12,43.520957,-5.690707,2/9/2021,17,8,3.599999905,1,6,7,56,18,5,0.200000003,0.300000012,0.699999988,297,4.590000153,13.30000019,61,992,85,0
12,43.520957,-5.690707,2/9/2021,16,7,3.700000048,1,6,6,58,15,6,0.100000001,0.300000012,0.600000024,275,6.349999905,15.10000038,47,992,243,0
12,43.520957,-5.690707,2/9/2021,15,10,3.700000048,1,9,11,53,21,10,0.200000003,0.300000012,0.600000024,267,7.269999981,15,45,992,311,0
12,43.520957,-5.690707,2/9/2021,14,11,3.700000048,2,9,12,54,31,7,0.200000003,0.400000006,0.400000006,268,7.550000191,14.80000019,48,992,353,0
12,43.520957,-5.690707,2/9/2021,13,7,3.599999905,1,8,8,57,11,4,0.200000003,0.600000024,1.299999952,275,6.340000153,13.39999962,57,992,261,0
12,43.520957,-5.690707,2/9/2021,12,7,3.700000048,1,10,12,57,9,7,0.100000001,1.200000048,1.299999952,291,4.769999981,12.30000019,63,992,125,0
12,43.520957,-5.690707,2/9/2021,11,8,3.900000095,1,12,13,58,13,6,0.899999976,8.300000191,2.599999905,267,4.730000019,11.80000019,68,991,82,0
12,43.520957,-5.690707,2/9/2021,10,12,4.400000095,9,26,40,38,21,9,0.800000012,9.100000381,6.5,246,6.860000134,10.69999981,84,993,62,0.200000003
12,43.520957,-5.690707,2/9/2021,9,10,5.300000191,26,44,84,6,37,17,1.5,2.599999905,3.400000095,202,1.059999943,9.899999619,94,992,37,0
12,43.520957,-5.690707,2/9/2021,8,10,6.800000191,57,29,116,6,53,17,4.099999905,7.5,6.199999809,314,3.559999943,8.800000191,100,991,34,0
12,43.520957,-5.690707,2/9/2021,7,9,7.199999809,40,32,93,1,82,15,3.5,2.700000048,3.099999905,177,0.970000029,8.5,100,991,34,0
12,43.520957,-5.690707,2/9/2021,6,7,5.099999905,8,20,31,7,53,11,2.799999952,2.099999905,2.700000048,196,0.980000019,8.399999619,100,992,34,0
12,43.520957,-5.690707,2/9/2021,5,6,4.099999905,2,13,15,15,36,6,0.300000012,1.399999976,1.600000024,22,0.980000019,8.899999619,98,993,34,0
12,43.520957,-5.690707,2/9/2021,4,6,3.599999905,1,8,8,34,12,5,0.200000003,1.200000048,3,41,1.080000043,9.800000191,97,995,34,0.200000003
12,43.520957,-5.690707,2/9/2021,3,7,4.199999809,1,10,9,24,15,5,0.600000024,2.299999952,7.699999809,342,1.129999995,9.399999619,96,996,36,0
12,43.520957,-5.690707,2/9/2021,2,8,4.800000191,1,15,15,16,32,17,2.700000048,2.799999952,11.69999981,136,0.959999979,9.800000191,90,997,35,0.600000024
12,43.520957,-5.690707,2/9/2021,1,8,4.300000191,1,16,15,25,57,14,0.300000012,1.700000048,2.599999905,262,1.080000043,10.19999981,84,998,34,0.200000003
12,43.520957,-5.690707,2/8/2021,24,7,3.700000048,1,10,10,32,26,16,0.300000012,1.700000048,1.700000048,213,1.110000014,10.39999962,80,999,34,0
12,43.520957,-5.690707,2/8/2021,23,6,3.400000095,1,5,5,52,6,6,0.200000003,0.300000012,0.5,287,3.660000086,12.30000019,74,999,35,0
12,43.520957,-5.690707,2/8/2021,22,6,3.299999952,1,3,3,56,7,3,0.200000003,0.699999988,1,290,3.069999933,12.30000019,75,999,35,0
12,43.520957,-5.690707,2/8/2021,21,6,3.400000095,1,8,9,48,13,7,0.400000006,3.200000048,3.599999905,271,2,11.19999981,82,999,34,0
12,43.520957,-5.690707,2/8/2021,20,6,3.700000048,3,25,30,13,30,13,0.400000006,2.700000048,1.700000048,242,1.070000052,9.800000191,91,999,34,0
12,43.520957,-5.690707,2/8/2021,19,6,3.700000048,6,35,44,19,49,10,0.300000012,0.800000012,1.5,196,0.980000019,11.10000038,89,999,34,0
12,43.520957,-5.690707,2/8/2021,18,7,3.299999952,1,12,13,48,13,8,0.200000003,0.400000006,1,293,3.289999962,11.60000038,87,998,40,0
12,43.520957,-5.690707,2/8/2021,17,7,3.299999952,1,6,6,56,9,3,0.200000003,0.600000024,1.200000048,296,4.409999847,12.30000019,83,998,63,0
12,43.520957,-5.690707,2/8/2021,16,7,3.5,1,7,8,55,9,3,0.100000001,0.300000012,0.5,294,4.46999979,13.39999962,69,997,118,0
12,43.520957,-5.690707,2/8/2021,15,7,3.599999905,1,8,9,55,8,5,0.200000003,0.5,0.899999976,278,5.309999943,14.39999962,59,996,142,0
12,43.520957,-5.690707,2/8/2021,14,8,3.599999905,2,8,10,54,33,6,0.200000003,0.600000024,0.800000012,269,5.989999771,15.30000019,56,996,350,0
12,43.520957,-5.690707,2/8/2021,13,7,3.799999952,1,5,6,54,6,4,0.100000001,0.600000024,0.899999976,292,5.360000134,14.5,61,996,233,0
12,43.520957,-5.690707,2/8/2021,12,7,3.5,1,8,9,52,8,7,0.300000012,51.20000076,8.399999619,289,4.71999979,14.5,63,996,339,0
12,43.520957,-5.690707,2/8/2021,11,9,4.300000191,8,26,38,34,27,12,1.799999952,59.40000153,21.89999962,221,1.350000024,12.10000038,72,996,189,0
12,43.520957,-5.690707,2/8/2021,10,10,4.599999905,12,39,57,20,17,12,0.400000006,8.199999809,4.099999905,203,1.129999995,10.30000019,79,996,64,0
12,43.520957,-5.690707,2/8/2021,9,9,4.5,9,42,56,19,35,15,0.5,1.600000024,1.799999952,203,1.25,10.80000019,76,995,84,0
12,43.520957,-5.690707,2/8/2021,8,6,3.599999905,3,15,19,49,8,6,0.100000001,0.200000003,0.200000003,263,4.369999886,11.10000038,72,995,34,0
12,43.520957,-5.690707,2/8/2021,7,6,3.599999905,6,15,24,48,9,2,0.100000001,0.200000003,0.400000006,263,3.75999999,10.89999962,74,994,33,0
12,43.520957,-5.690707,2/8/2021,6,6,3.400000095,1,6,7,54,7,5,0.200000003,0.400000006,0.899999976,263,4.090000153,11.10000038,75,994,34,0
12,43.520957,-5.690707,2/8/2021,5,6,3.400000095,1,4,4,56,7,7,0.100000001,0.200000003,0.300000012,264,4.320000172,11.69999981,75,995,34,0
12,43.520957,-5.690707,2/8/2021,4,7,3.5,1,3,2,54,5,6,0.100000001,0.300000012,0.300000012,265,4.28000021,11.60000038,78,995,33,0
12,43.520957,-5.690707,2/8/2021,3,7,3.799999952,1,8,8,43,8,7,0.400000006,0.899999976,1.100000024,263,3.660000086,10.69999981,92,995,35,0
12,43.520957,-5.690707,2/8/2021,2,9,4.400000095,1,18,18,23,15,11,0.400000006,0.5,1.100000024,297,2.460000038,10.10000038,100,995,36,0.200000003
12,43.520957,-5.690707,2/8/2021,1,7,4.099999905,1,14,13,24,13,12,0.400000006,0.5,1.200000048,210,0.970000029,9.699999809,99,995,35,0.200000003
12,43.520957,-5.690707,2/7/2021,24,9,4.099999905,1,13,13,25,20,12,2.099999905,1.100000024,1.899999976,273,0.980000019,9.5,100,995,36,0.600000024
12,43.520957,-5.690707,2/7/2021,23,9,4.699999809,1,20,20,17,45,21,1,1.200000048,1.600000024,249,1.700000048,9.199999809,100,995,37,0.600000024
12,43.520957,-5.690707,2/7/2021,22,8,4.699999809,2,22,25,14,16,16,0.699999988,1.700000048,1.899999976,247,0.980000019,9,99,996,36,1
12,43.520957,-5.690707,2/7/2021,21,8,4.300000191,4,22,28,14,55,20,1.100000024,1.299999952,1.899999976,247,0.980000019,9.300000191,98,997,35,0.400000006
12,43.520957,-5.690707,2/7/2021,20,7,4.300000191,3,22,28,16,51,16,1,0.899999976,1.200000048,246,0.980000019,9,98,997,35,0.200000003
12,43.520957,-5.690707,2/7/2021,19,7,4.099999905,2,18,21,21,39,17,0.699999988,0.800000012,0.899999976,243,0.980000019,8.800000191,98,998,34,0
12,43.520957,-5.690707,2/7/2021,18,6,3.700000048,1,12,13,30,20,9,0.600000024,1.100000024,1,253,1.019999981,8.800000191,97,999,37,0
12,43.520957,-5.690707,2/7/2021,17,6,3.5,1,12,13,34,9,11,0.5,1,1.5,223,0.99000001,8.699999809,95,1000,62,0.200000003
12,43.520957,-5.690707,2/7/2021,16,7,3.5,2,12,14,37,11,14,0.400000006,0.899999976,1.100000024,235,0.959999979,8.899999619,88,1001,60,0.200000003
12,43.520957,-5.690707,2/7/2021,15,7,3.5,1,10,10,45,7,7,0.200000003,0.600000024,1.100000024,204,1.029999971,9.100000381,83,1001,83,0.400000006
12,43.520957,-5.690707,2/7/2021,14,9,3.5,2,12,14,46,10,7,0.300000012,0.5,1.299999952,199,1.279999971,9.600000381,77,1003,156,0
12,43.520957,-5.690707,2/7/2021,13,10,3.799999952,2,13,16,41,11,5,0.400000006,0.899999976,1.700000048,259,1.710000038,9.399999619,76,1004,198,0
12,43.520957,-5.690707,2/7/2021,12,14,4.099999905,4,15,21,34,24,6,0.400000006,0.800000012,2.099999905,221,2.50999999,8.699999809,80,1005,170,0
12,43.520957,-5.690707,2/7/2021,11,15,4.5,4,18,24,24,39,11,0.5,0.800000012,2.299999952,260,2.859999895,7.800000191,84,1005,141,0
12,43.520957,-5.690707,2/7/2021,10,15,4.300000191,4,21,28,18,56,15,0.600000024,0.899999976,2.099999905,264,2.74000001,6.400000095,90,1006,90,0
12,43.520957,-5.690707,2/7/2021,9,14,4.300000191,4,21,27,16,43,16,0.600000024,0.800000012,2.099999905,261,2.00999999,5.599999905,93,1006,50,0
12,43.520957,-5.690707,2/7/2021,8,10,3.799999952,2,18,20,21,38,14,0.699999988,1,1.600000024,252,1.5,5.300000191,94,1006,35,0
12,43.520957,-5.690707,2/7/2021,7,11,4.099999905,3,23,27,16,73,16,2.200000048,1.5,1.799999952,261,1.879999995,5.199999809,97,1006,33,0
12,43.520957,-5.690707,2/7/2021,6,9,4.599999905,2,23,24,14,23,11,1.5,1.100000024,1.299999952,254,1.019999981,4.800000191,98,1007,33,0
12,43.520957,-5.690707,2/7/2021,5,8,3.599999905,1,12,12,22,31,9,1.200000048,0.800000012,1.600000024,269,0.99000001,4.400000095,98,1007,33,0
12,43.520957,-5.690707,2/7/2021,4,9,3.900000095,1,15,15,22,50,10,0.699999988,0.800000012,0.800000012,257,0.970000029,5.099999905,97,1007,33,0
12,43.520957,-5.690707,2/7/2021,3,8,3.5,1,8,7,30,24,10,0.699999988,0.5,0.600000024,262,1.149999976,5.199999809,97,1008,33,0
12,43.520957,-5.690707,2/7/2021,2,7,3.599999905,1,7,7,31,76,13,0.5,0.699999988,0.699999988,258,1.649999976,5.699999809,96,1008,33,0
12,43.520957,-5.690707,2/7/2021,1,7,3.700000048,1,8,8,32,20,10,0.800000012,0.800000012,1.100000024,260,1.039999962,6,97,1009,33,0
12,43.520957,-5.690707,2/6/2021,24,6,3.5,1,9,9,35,47,14,0.800000012,1,1.299999952,248,1.789999962,6.300000191,97,1009,33,0
12,43.520957,-5.690707,2/6/2021,23,6,3.5,1,13,12,29,14,9,0.400000006,0.800000012,1.200000048,247,0.949999988,6.099999905,96,1009,33,0
12,43.520957,-5.690707,2/6/2021,22,6,3.599999905,1,14,15,31,22,10,0.400000006,0.600000024,1,265,1.429999948,6.599999905,93,1009,33,0
12,43.520957,-5.690707,2/6/2021,21,6,3.299999952,2,11,13,37,12,10,0.400000006,0.5,1.100000024,256,1.620000005,7.599999905,88,1008,33,0
12,43.520957,-5.690707,2/6/2021,20,6,3.400000095,1,12,13,30,14,7,0.300000012,2.700000048,2.200000048,265,2.190000057,7.599999905,89,1008,33,0
12,43.520957,-5.690707,2/6/2021,19,6,3.299999952,1,9,9,27,14,9,0.300000012,1.299999952,1.299999952,298,1.139999986,8.100000381,86,1008,33,0
12,43.520957,-5.690707,2/6/2021,18,6,3.400000095,1,7,8,40,9,8,0.100000001,0.300000012,0.400000006,271,1.74000001,9.100000381,82,1007,37,0
12,43.520957,-5.690707,2/6/2021,17,6,3.5,1,9,9,50,25,10,0.300000012,0.300000012,0.5,341,2.019999981,10.19999981,75,1007,62,0
12,43.520957,-5.690707,2/6/2021,16,6,3.599999905,1,8,9,50,24,10,0.300000012,0.200000003,0.400000006,178,2.519999981,10.60000038,76,1006,130,0
12,43.520957,-5.690707,2/6/2021,15,6,3.299999952,1,3,3,54,21,5,0.200000003,0.300000012,0.699999988,182,2.450000048,10.30000019,81,1006,150,0
12,43.520957,-5.690707,2/6/2021,14,6,3.299999952,1,6,8,51,14,6,0.200000003,0.300000012,0.5,43,2.970000029,9.600000381,90,1006,121,0.200000003
12,43.520957,-5.690707,2/6/2021,13,6,3.299999952,1,4,5,51,15,3,0.300000012,0.200000003,0.5,13,3.309999943,9.800000191,95,1006,124,0.400000006
12,43.520957,-5.690707,2/6/2021,12,6,3.299999952,1,4,5,51,17,4,0.300000012,0.200000003,0.5,19,2.390000105,9.199999809,100,1006,91,1.200000048
12,43.520957,-5.690707,2/6/2021,11,6,3.299999952,1,5,5,53,8,5,0.100000001,0.300000012,0.699999988,16,2.690000057,9.100000381,100,1006,74,1.799999952
12,43.520957,-5.690707,2/6/2021,10,6,3.599999905,1,14,15,44,5,6,0.200000003,1,1.200000048,38,3.710000038,9,100,1005,40,2.799999952
12,43.520957,-5.690707,2/6/2021,9,6,3.5,2,14,15,44,7,4,0.300000012,1.799999952,1.399999976,258,0.970000029,9,100,1005,40,0.400000006
12,43.520957,-5.690707,2/6/2021,8,6,3.5,1,11,12,47,8,3,0.300000012,0.300000012,0.899999976,206,0.970000029,8.800000191,100,1004,36,1
12,43.520957,-5.690707,2/6/2021,7,6,3.400000095,1,10,10,52,5,4,0.200000003,0.400000006,0.699999988,269,0.980000019,9,99,1004,36,1.600000024
12,43.520957,-5.690707,2/6/2021,6,6,3.299999952,1,4,4,58,5,5,0.100000001,0.300000012,0.800000012,49,1.610000014,9.399999619,98,1004,36,0.400000006
12,43.520957,-5.690707,2/6/2021,5,6,3.299999952,1,3,2,62,9,4,0.100000001,0.300000012,0.400000006,41,1.860000014,9.5,98,1004,35,0.400000006
12,43.520957,-5.690707,2/6/2021,4,6,3.299999952,1,3,3,62,6,3,0.100000001,0.300000012,0.100000001,41,3.220000029,9.600000381,100,1004,35,0.400000006
12,43.520957,-5.690707,2/6/2021,3,6,3.299999952,1,4,3,62,8,4,0.100000001,0.300000012,0.200000003,25,2.950000048,9.5,100,1004,36,0.400000006
12,43.520957,-5.690707,2/6/2021,2,6,3.299999952,1,3,3,62,7,5,0.300000012,0.300000012,0.5,30,3.99000001,9.699999809,100,1005,35,1
12,43.520957,-5.690707,2/6/2021,1,6,3.299999952,1,3,2,61,6,3,0.300000012,0.5,0.5,44,3.910000086,9.800000191,100,1005,36,0.400000006
12,43.520957,-5.690707,2/5/2021,24,6,3.299999952,1,5,5,58,8,3,0.400000006,0.5,0.699999988,67,4.679999828,9.899999619,100,1005,36,1.600000024
12,43.520957,-5.690707,2/5/2021,23,6,3.200000048,1,4,3,59,8,4,0.200000003,0.5,1.299999952,62,4.21999979,9.899999619,100,1005,35,1.200000048
12,43.520957,-5.690707,2/5/2021,22,6,3.400000095,1,5,4,58,9,7,0.200000003,0.400000006,0.899999976,40,3.569999933,9.899999619,100,1005,35,3.799999952
12,43.520957,-5.690707,2/5/2021,21,6,3.299999952,1,7,7,56,8,7,0.100000001,0.400000006,0.899999976,68,4.599999905,10.30000019,100,1005,36,2.599999905
12,43.520957,-5.690707,2/5/2021,20,6,3.400000095,1,10,11,53,7,5,0.100000001,0.400000006,0.699999988,63,4.670000076,10.5,99,1005,35,1
12,43.520957,-5.690707,2/5/2021,19,6,3.5,1,12,14,50,7,8,0.300000012,0.400000006,1.399999976,70,5.409999847,10.5,99,1005,36,0.600000024
12,43.520957,-5.690707,2/5/2021,18,6,3.400000095,1,12,14,51,11,5,0.200000003,0.600000024,1.399999976,70,5.929999828,10.60000038,100,1005,37,1
12,43.520957,-5.690707,2/5/2021,17,6,3.400000095,1,14,15,48,10,5,0.200000003,0.5,1.600000024,69,5.730000019,10.60000038,100,1005,42,1.200000048
12,43.520957,-5.690707,2/5/2021,16,6,3.5,1,15,16,48,8,5,0.100000001,0.600000024,1.799999952,66,5.019999981,10.39999962,100,1005,45,2.200000048
12,43.520957,-5.690707,2/5/2021,15,7,3.5,2,15,17,49,12,6,0.200000003,3.5,8.199999809,72,4.78000021,10.30000019,100,1005,67,0.800000012
12,43.520957,-5.690707,2/5/2021,14,8,4.300000191,14,35,57,22,16,10,0.400000006,8,13.5,82,3.930000067,10.39999962,100,1006,61,1.600000024
12,43.520957,-5.690707,2/5/2021,13,9,4.800000191,22,38,71,9,29,14,0.899999976,18.39999962,21.79999924,144,2.00999999,10.10000038,100,1006,53,1.600000024
12,43.520957,-5.690707,2/5/2021,12,9,4.699999809,20,35,66,11,39,25,0.400000006,6.5,16.70000076,183,1.399999976,10,100,1007,55,2.200000048
12,43.520957,-5.690707,2/5/2021,11,12,5.800000191,31,31,79,4,36,19,2.400000095,17.5,35.09999847,273,0.949999988,9.399999619,100,1008,45,1.399999976
12,43.520957,-5.690707,2/5/2021,10,18,7.300000191,76,32,148,2,70,33,3.799999952,26.5,23.89999962,203,0.949999988,9.300000191,99,1008,52,0.400000006
12,43.520957,-5.690707,2/5/2021,9,19,7,68,32,135,2,107,32,1.100000024,12.19999981,3.299999952,198,0.949999988,8.899999619,99,1008,39,0
12,43.520957,-5.690707,2/5/2021,8,17,5.800000191,20,32,62,2,66,21,0.899999976,2.799999952,3.400000095,291,0.959999979,8.5,99,1008,35,0
12,43.520957,-5.690707,2/5/2021,7,11,5.699999809,14,25,47,3,56,20,0.800000012,2.299999952,2.5,293,0.970000029,8.100000381,100,1008,35,0
12,43.520957,-5.690707,2/5/2021,6,13,7.199999809,14,26,47,4,61,20,3.299999952,4.599999905,4.199999809,192,0.980000019,8.399999619,99,1008,35,0
12,43.520957,-5.690707,2/5/2021,5,17,12.69999981,14,31,52,2,72,27,2.299999952,3.200000048,4.199999809,202,0.980000019,8.300000191,99,1008,35,0
12,43.520957,-5.690707,2/5/2021,4,14,9.899999619,5,30,38,1,106,20,2.200000048,2.900000095,4.5,40,0.970000029,8,99,1008,35,0
12,43.520957,-5.690707,2/5/2021,3,13,6.5,3,29,34,2,110,22,1.5,3.299999952,6.900000095,161,0.980000019,7.900000095,99,1008,35,0
12,43.520957,-5.690707,2/5/2021,2,9,6,2,25,28,5,95,15,6.5,4.599999905,10.30000019,190,0.980000019,8.300000191,98,1008,35,0
12,43.520957,-5.690707,2/5/2021,1,7,4.900000095,4,27,33,3,130,21,1.5,2,4.099999905,253,0.980000019,8.800000191,97,1008,35,0
12,43.520957,-5.690707,2/4/2021,24,6,3.299999952,1,8,8,17,28,13,0.200000003,0.800000012,1.600000024,273,0.980000019,9.5,95,1009,38,0
12,43.520957,-5.690707,2/4/2021,23,6,3.200000048,1,5,4,29,14,8,0.200000003,0.5,2.900000095,312,0.980000019,10.19999981,93,1008,37,0
12,43.520957,-5.690707,2/4/2021,22,6,3.200000048,1,9,9,33,34,12,0.300000012,1.399999976,2.5,1,0.99000001,11.30000019,90,1008,39,0
12,43.520957,-5.690707,2/4/2021,21,6,3.400000095,1,15,15,37,25,9,0.400000006,1.100000024,1.600000024,50,0.99000001,11.80000019,89,1008,38,0
12,43.520957,-5.690707,2/4/2021,20,6,3.400000095,1,11,11,42,22,11,0.200000003,1.399999976,2,16,0.980000019,11.80000019,87,1008,38,0
12,43.520957,-5.690707,2/4/2021,19,6,3.5,1,15,16,42,24,9,0.200000003,0.899999976,1.799999952,65,0.980000019,12,86,1007,38,0
12,43.520957,-5.690707,2/4/2021,18,6,3.400000095,1,15,17,47,27,9,0.300000012,1,2.099999905,64,1.149999976,12.39999962,84,1007,40,0
12,43.520957,-5.690707,2/4/2021,17,6,3.400000095,1,12,14,53,24,9,0.200000003,0.600000024,1.899999976,71,1.389999986,12.80000019,83,1007,53,0
12,43.520957,-5.690707,2/4/2021,16,7,3.400000095,1,12,14,53,18,9,0.200000003,1.200000048,2.5,74,2.170000076,12.80000019,84,1007,84,0
12,43.520957,-5.690707,2/4/2021,15,7,3.700000048,3,17,21,45,25,13,0.300000012,0.800000012,1.799999952,78,1.399999976,13,85,1007,99,0
12,43.520957,-5.690707,2/4/2021,14,8,3.900000095,4,18,24,41,32,10,0.200000003,1.700000048,3.700000048,73,2,13.10000038,84,1007,149,0
12,43.520957,-5.690707,2/4/2021,13,10,4.5,10,28,44,30,28,13,1.399999976,7.900000095,21.39999962,68,1.809999943,13.10000038,82,1008,158,0
12,43.520957,-5.690707,2/4/2021,12,18,11.69999981,31,39,86,13,81,21,5.800000191,9.800000191,23.10000038,72,1.220000029,12.80000019,83,1008,162,0
12,43.520957,-5.690707,2/4/2021,11,23,15.30000019,66,35,135,3,354,37,6.800000191,8.699999809,22.89999962,178,0.970000029,11.5,89,1008,122,0
12,43.520957,-5.690707,2/4/2021,10,21,14.19999981,69,35,141,3,197,26,6.400000095,16.5,17.29999924,246,1.00999999,10,93,1008,116,0
12,43.520957,-5.690707,2/4/2021,9,16,9.5,67,36,138,2,126,30,3.200000048,23.79999924,8,245,1.019999981,8.600000381,94,1007,53,0
12,43.520957,-5.690707,2/4/2021,8,14,7.800000191,37,34,90,1,116,24,3.599999905,20.60000038,6.099999905,283,1.149999976,8.399999619,94,1007,36,0
12,43.520957,-5.690707,2/4/2021,7,18,8.899999619,27,32,74,3,85,19,2.599999905,3.5,2.900000095,355,0.99000001,9,93,1006,35,0
12,43.520957,-5.690707,2/4/2021,6,14,12.69999981,8,30,42,5,105,19,2.200000048,3.799999952,2.900000095,279,1.019999981,9.100000381,93,1006,34,0
12,43.520957,-5.690707,2/4/2021,5,11,17.79999924,3,25,30,6,111,21,2.099999905,7.300000191,3.400000095,278,0.949999988,9.100000381,95,1006,34,0
12,43.520957,-5.690707,2/4/2021,4,12,12.39999962,3,29,33,3,200,29,1.700000048,2.599999905,3.200000048,253,1.029999971,9.399999619,94,1006,34,0
12,43.520957,-5.690707,2/4/2021,3,7,6.400000095,1,18,18,10,80,17,0.800000012,3.299999952,4,287,1.450000048,9.399999619,94,1006,34,0
12,43.520957,-5.690707,2/4/2021,2,6,6.599999905,1,17,17,11,93,20,0.899999976,2.400000095,4.300000191,229,0.980000019,9.699999809,92,1006,37,0
12,43.520957,-5.690707,2/4/2021,1,6,4.800000191,1,14,13,14,54,22,0.699999988,3.700000048,5.800000191,244,0.970000029,10.60000038,87,1006,37,0
12,43.520957,-5.690707,2/3/2021,24,6,5.5,1,18,18,17,66,14,0.699999988,1.600000024,2,265,0.970000029,11.60000038,83,1006,38,0
12,43.520957,-5.690707,2/3/2021,23,6,4.800000191,2,19,20,23,49,11,0.300000012,1.700000048,2.200000048,3,0.980000019,12.19999981,80,1006,36,0
12,43.520957,-5.690707,2/3/2021,22,6,3.299999952,1,11,11,39,13,12,0.100000001,0.800000012,1.200000048,26,0.980000019,12.60000038,77,1006,36,0
12,43.520957,-5.690707,2/3/2021,21,6,3.299999952,1,11,10,55,19,9,0.200000003,0.600000024,1.299999952,67,1.389999986,13.80000019,69,1005,35,0
12,43.520957,-5.690707,2/3/2021,20,6,3.200000048,1,10,10,59,24,6,0.200000003,0.800000012,1.399999976,73,3.200000048,13.89999962,70,1006,35,0
12,43.520957,-5.690707,2/3/2021,19,6,3.200000048,1,14,15,54,20,12,0.200000003,1,1.5,69,2.539999962,14.39999962,70,1006,35,0
12,43.520957,-5.690707,2/3/2021,18,6,3.299999952,1,14,15,49,14,10,0.100000001,0.600000024,0.699999988,47,2.059999943,14.69999981,76,1005,49,0
12,43.520957,-5.690707,2/3/2021,17,6,3.400000095,2,16,18,42,23,5,0.100000001,0.100000001,0.300000012,68,3.130000114,15,83,1005,83,0
12,43.520957,-5.690707,2/3/2021,16,7,3.299999952,1,11,11,49,34,8,0.100000001,0.200000003,0.200000003,71,3.549999952,14.89999962,81,1005,105,0
12,43.520957,-5.690707,2/3/2021,15,7,3.599999905,1,10,12,56,23,6,0.100000001,0.200000003,0.200000003,75,4.230000019,16.20000076,65,1005,209,0
12,43.520957,-5.690707,2/3/2021,14,7,3.700000048,2,8,9,61,8,6,0.100000001,0.200000003,0.100000001,36,2.160000086,18.79999924,44,1005,332,0
12,43.520957,-5.690707,2/3/2021,13,7,3.799999952,2,8,10,58,11,6,0.100000001,0.200000003,0.100000001,294,3.49000001,18.29999924,45,1005,341,0
12,43.520957,-5.690707,2/3/2021,12,7,3.799999952,2,9,11,57,8,7,0.100000001,0.300000012,0.100000001,291,3.980000019,17.79999924,46,1006,323,0
12,43.520957,-5.690707,2/3/2021,11,12,4.400000095,4,16,22,50,21,6,0.300000012,1.299999952,0.800000012,207,1.690000057,16.60000038,51,1006,266,0
12,43.520957,-5.690707,2/3/2021,10,6,3.400000095,1,7,7,57,12,4,0.100000001,0.200000003,0.400000006,262,5.170000076,15,54,1005,186,0
12,43.520957,-5.690707,2/3/2021,9,6,3.299999952,1,7,8,57,8,6,0.100000001,0.5,0.600000024,271,4.409999847,14.10000038,59,1005,96,0
